plot,size,train_continent,test_continent,test_meta,test_path,model_a,model_b,n_samples,mean_nll_a,mean_nll_b,mean_ppl_a,mean_ppl_b,delta_nll,delta_nll_ci_low,delta_nll_ci_high,delta_ppl,delta_ppl_ci_low,delta_ppl_ci_high,p_value,status
plot4,500m,europe,europe,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/scratch/amukher6/metacul/models/europe_without_metadata_500m,/scratch/amukher6/metacul/models/europe_with_metadata_500m,1000,2.3505817751466176,2.3770275342818863,10.491671743420849,10.772833346963221,-0.026445759135268698,-0.029149796767912604,-0.023831400491760073,-0.2811616035423725,-0.31226908523030633,-0.25236815191703366,0.0,ok
plot4,1b,africa,africa,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/models/africa_with_metadata_1b,999,2.429648876196368,2.203982348877196,11.354894406245078,9.061025911210374,0.22566652731917225,0.19161560358583976,0.2662893695674425,2.2938684950347046,1.9164143823577944,2.758049285583419,0.0,ok
plot4,1b,africa,africa,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/without_metadata/,/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/models/africa_with_metadata_1b,1000,2.3508239685552086,2.340819408172864,10.494213064895439,10.389746518903449,0.01000456038234443,0.004137740972502483,0.016151091441580345,0.10446654599198979,0.04296773774557267,0.1702686882289902,0.0,ok
plot4,1b,africa,america,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/with_metadata/,/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/models/africa_with_metadata_1b,1000,3.302734286173409,3.0983556232016762,27.186874078215236,22.161479480294147,0.2043786629717328,0.18012233506429484,0.23213272905287638,5.025394597921089,4.34717936840759,5.840389466701941,0.0,ok
plot4,1b,africa,america,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/america/without_metadata/,/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/models/africa_with_metadata_1b,1000,3.267129448746841,3.206552807072536,26.235919595056785,24.693814991442,0.06057664167430499,0.05332267905096384,0.06749940730803039,1.542104603614785,1.3433237840327845,1.7355293604802078,0.0,ok
plot4,1b,africa,asia,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/with_metadata/,/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/models/africa_with_metadata_1b,996,3.231328867102959,3.00700312756649,25.313272605894614,20.226692187765764,0.22432573953646928,0.2039506115982931,0.24944015968231006,5.08658041812885,4.546676556505274,5.744349631615245,0.0,ok
plot4,1b,africa,asia,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/asia/without_metadata/,/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/models/africa_with_metadata_1b,996,3.2121724907543814,3.1536088427071034,24.832977077807023,23.420432911870076,0.05856364804727798,0.05058719936185494,0.06672714512056885,1.4125441659369464,1.209439003291473,1.6275373605042505,0.0,ok
plot4,1b,africa,europe,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/with_metadata/,/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/models/africa_with_metadata_1b,998,3.30028302658555,3.1152423704697383,27.120313604295376,22.538892453493368,0.18504065611581177,0.16691435548997988,0.20555182563663227,4.581421150802008,4.094462416171656,5.172701968099013,0.0,ok
plot4,1b,africa,europe,without_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/europe/without_metadata/,/scratch/amukher6/metacul/models/africa_without_metadata_1b,/scratch/amukher6/metacul/models/africa_with_metadata_1b,1000,3.2814057707842146,3.238520473083465,26.613158416420625,25.495971851626624,0.04288529770074945,0.03512621725181241,0.05073534822394131,1.1171865647940002,0.9103106221611434,1.3305715861485905,0.0,ok
plot4,1b,america,africa,with_metadata,/scratch/amukher6/metacul/training_data/meco_datasets/continents/africa/with_metadata/,/scratch/amukher6/metacul/models/america_without_metadata_1b,/scratch/amukher6/metacul/models/america_with_metadata_1b,999,2.714728595469676,2.602261858953556,15.100511168548737,13.494225577687322,0.1124667365161196,0.10684981784261224,0.11782294036539372,1.6062855908614146,1.5189804698890317,1.694193499185825,0.0,ok
