row_key,track,label,group,metric_key,metric_type,delta,ci_low,ci_high,n,plus_value,minus_value,source_plus,source_minus,rescore_alpha,rescore_beta
gemma4_e4b,base,Gemma-4-E4B Base,Gemma-4 family,blend,accuracy_pp_gain,5.089058524173027,2.2900763358778624,8.396946564885496,393,35.87786259541985,30.788804071246815,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/blend/llama3_chat_with_metadata/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/blend/llama3_chat_without_metadata/blend_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,base,Gemma-4-E4B Base,Gemma-4 family,worldvaluebench,wvb_emd_gain,0.004039018442310582,-0.0040594212080530346,0.012127358998474181,333,0.3501181222374638,0.3541571406797744,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/worldvaluebench/llama3_chat_with_metadata/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/base/seed_41/worldvaluebench/llama3_chat_without_metadata/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,chat,Gemma-4-E4B-it,Gemma-4 family,geomlama,accuracy_pp_gain,1.3333333333333335,-4.016666666666667,5.333333333333334,150,45.33333333333333,44.0,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,chat,Gemma-4-E4B-it,Gemma-4 family,globalopinionqa,accuracy_pp_gain,-0.987981258912202,-1.385465471582807,-0.6620492972092076,9818,17.0503157465879,18.0382970055001,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/globalopinionqa/llama3_chat_with_metadata/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/globalopinionqa/llama3_chat_without_metadata/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,chat,Gemma-4-E4B-it,Gemma-4 family,globalmmlu_cs,accuracy_pp_gain,2.6515151515151514,1.0069444444444446,4.422348484848486,792,40.53030303030303,37.878787878787875,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/globalmmlu_cs/globalmmlu_cs_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,chat,Gemma-4-E4B-it,Gemma-4 family,normad,accuracy_pp_gain,2.5066464109380937,1.2894037219901253,3.760919103684011,2633,54.19673376376757,51.69008735282947,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/normad/normad_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/normad/normad_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,chat,Gemma-4-E4B-it,Gemma-4 family,blend,accuracy_pp_gain,-1.5267175572519083,-3.823155216284987,0.5089058524173028,393,24.681933842239186,26.208651399491096,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/blend/blend_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/blend/blend_llama3_chat_without_metadata.jsonl,,0.0
gemma4_e4b,chat,Gemma-4-E4B-it,Gemma-4 family,worldvaluebench,wvb_emd_gain,-0.009087791495198894,-0.02580539952497362,0.00645221996583297,333,0.31997789971041,0.3108901082152111,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/gemma4_e4b/chat/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,base,Ministral-3-3B Base,Ministral family,geomlama,accuracy_pp_gain,-3.3333333333333335,-8.016666666666666,2.666666666666667,150,31.333333333333336,34.66666666666667,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/geomlama/llama3_chat_with_metadata/geomlama_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/geomlama/llama3_chat_without_metadata/geomlama_llama3_chat_without_metadata.jsonl,,0.0
ministral3_3b,base,Ministral-3-3B Base,Ministral family,globalopinionqa,accuracy_pp_gain,-0.33611733550621303,-0.5706355673253208,-0.009930739458138056,9818,18.313302098187005,18.649419433693218,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/globalopinionqa/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/final_benchmark_matrix/closed_form/ministral3_3b/base/seed_41/globalopinionqa/globalopinionqa_llama3_chat_without_metadata.jsonl,,0.0
